text,font_size,is_bold,is_italic,y_pos,x_pos,line_height,space_after_line,space_before_line,page,is_title_case,is_upper,ends_colon,starts_number,word_count,has_bullet_prefix,label
methodologies specific to their role.,9.960000038146973,0,0,192.3,70.95401000976562,11.105392456054688,13.994607543945307,0.2946075439453182,7,0,0,0,0,5,0,other
2.1 Intended Audience,14.039999961853027,0,0,217.4,70.94400024414062,15.65460205078125,7.84539794921875,13.994607543945307,7,1,0,0,1,3,0,other
The Foundation Level Extension – Agile Tester qualification is aimed at four main groups of professionals:,9.960000038146973,0,0,240.9,70.94400024414062,11.105392456054688,0.3946075439453125,7.84539794921875,7,0,0,1,0,16,0,other
1. Professionals who have achieved in-depth testing experience in traditional methods and would,9.960000038146973,0,0,252.4,88.94172668457031,11.10540771484375,0.39459228515625,0.3946075439453125,7,0,0,0,1,13,0,other
like to get an Agile Tester Certificate.,9.960000038146973,0,0,263.9,106.939453125,11.10540771484375,0.39459228515625,0.39459228515625,7,0,0,0,0,7,0,other
"2. Junior professional testers who are just starting in the testing profession, have received the",9.960000038146973,0,0,275.4,88.94173431396484,11.10540771484375,0.49459228515627274,0.39459228515625,7,0,0,0,1,15,0,other
"Foundation Level certificate, and would like to know more about the tester’s role in an Agile",9.960000038146973,0,0,287.0,106.93946075439453,11.10540771484375,0.29459228515622726,0.49459228515627274,7,0,0,0,0,16,0,other
environment.,9.960000038146973,0,0,298.4,106.94940185546875,11.10540771484375,0.39459228515625,0.29459228515622726,7,0,0,0,0,1,0,other
"3. Professionals who are relatively new to testing and are required to implement test approaches,",9.960000038146973,0,0,309.9,88.9516830444336,11.10540771484375,0.39459228515625,0.39459228515625,7,0,0,0,1,15,0,other
methods and techniques in their day to day job in Agile projects.,9.960000038146973,0,0,321.4,106.95936584472656,11.10540771484375,0.39459228515625,0.39459228515625,7,0,0,0,0,12,0,other
4. Professionals who are experienced in their role (including unit testing) and need more,9.960000038146973,0,0,332.9,88.9616470336914,11.10540771484375,0.49459228515627274,0.39459228515625,7,0,0,0,1,14,0,other
understanding and knowledge about how to perform and manage testing on all levels in Agile,9.960000038146973,0,0,344.5,106.9593734741211,11.10540771484375,0.39459228515625,0.49459228515627274,7,0,0,0,0,15,0,other
projects.,9.960000038146973,0,0,356.0,106.9593734741211,11.10540771484375,11.794592285156227,0.39459228515625,7,0,0,0,0,1,0,other
"These professionals include people who are in roles such as testers, test analysts, test engineers, test",9.960000038146973,0,0,378.9,70.96392822265625,11.10540771484375,0.49459228515627274,11.794592285156227,7,0,0,0,0,16,0,other
"consultants, test managers, user acceptance testers, and software developers.",9.960000038146973,0,0,390.5,70.973876953125,11.10540771484375,11.89459228515625,0.49459228515627274,7,0,0,0,0,9,0,other
This Foundation Level Extension – Agile Tester certification may also be appropriate for anyone who,9.960000038146973,0,0,413.5,70.973876953125,11.10540771484375,0.39459228515625,11.89459228515625,7,0,0,0,0,15,0,other
"wants a deeper understanding of software testing in the Agile world, such as project managers, quality",9.960000038146973,0,0,425.0,70.973876953125,11.10540771484375,0.29459228515622726,0.39459228515625,7,0,0,0,0,16,0,other
"managers, software development managers, business analysts, IT directors, and management",9.960000038146973,0,0,436.4,70.973876953125,11.10540771484375,0.39459228515625,0.29459228515622726,7,0,0,0,0,10,0,other
consultants.,9.960000038146973,0,0,447.9,70.97390747070312,11.10540771484375,25.494592285156273,0.39459228515625,7,0,0,0,0,1,0,other
2.2 Career Paths for Testers,14.039999961853027,0,0,484.5,70.94400024414062,15.65460205078125,7.84539794921875,25.494592285156273,7,0,0,0,1,5,0,other
"Building on the Foundation Level, the Agile Tester Extension supports the definition of career paths for",9.960000038146973,0,0,508.0,70.94400024414062,11.10540771484375,0.39459228515625,7.84539794921875,7,0,0,0,0,16,0,other
professional testers. A person with the Agile Tester certificate has extended the broad understanding of,9.960000038146973,0,0,519.5,70.94400024414062,11.10540771484375,0.49459228515627274,0.39459228515625,7,0,0,0,0,15,0,other
testing acquired at the Foundation Level to enable him or her to work effectively as a professional tester in,9.960000038146973,0,0,531.1,70.94400024414062,11.10540771484375,0.29459228515622726,0.49459228515627274,7,0,0,0,0,19,0,other
an Agile project.,9.960000038146973,0,0,542.5,70.9539794921875,11.10540771484375,11.89459228515625,0.29459228515622726,7,0,0,0,0,3,0,other
People possessing an ISTQB Foundation Level Extension – Agile Tester certificate may use the Certified,9.960000038146973,0,0,565.5,70.96394348144531,11.10540771484375,0.49459228515627274,11.89459228515625,7,0,0,0,0,15,0,other
Tester Foundation Level acronym CTFL-AT.,9.960000038146973,0,0,577.1,70.96392822265625,11.10540771484375,25.494592285156273,0.49459228515627274,7,0,0,0,0,5,0,other
2.3 Learning Objectives,14.039999961853027,0,0,613.7,70.94400024414062,15.65460205078125,7.84539794921875,25.494592285156273,7,1,0,0,1,3,0,other
"In general, the Foundation Level syllabus is examinable at a K1 level, i.e., the candidate will recognize,",9.960000038146973,0,0,637.2,70.94400024414062,11.10540771484375,0.39459228515625,7.84539794921875,7,0,0,0,0,17,0,other
remember and recall terms and concepts stated in the Foundation Level syllabus.,9.960000038146973,0,0,648.7,70.94400024414062,11.10540771484375,11.794592285156227,0.39459228515625,7,0,0,0,0,12,0,other
"In addition, all Foundation Level syllabus learning objectives are examinable at the same K- level in an",9.960000038146973,0,0,671.6,70.94400024414062,11.10540771484375,0.39459228515625,11.794592285156227,7,0,0,0,0,17,0,other
extension exam.,9.960000038146973,0,0,683.1,70.94400024414062,11.10540771484375,24.494592285156273,0.39459228515625,7,0,0,0,0,2,0,other
"Version 2014 Page 7 of 12 May 31, 2014",9.960000038146973,0,0,718.7,76.58135986328125,11.39422607421875,6.805773925781182,24.494592285156273,7,0,0,0,0,9,0,other
© International Software Testing Qualifications Board,6.0,0,0,736.9,76.58399963378906,6.69000244140625,0.0,6.805773925781182,7,1,0,0,0,6,0,other
International,9.960000038146973,0,0,38.6,447.9100036621094,11.105400085449219,0.0,0.0,8,1,0,0,0,1,0,other
Overview,12.0,0,0,41.6,74.42400360107422,13.380001068115234,0.0,0.0,8,1,0,0,0,1,0,other
Software Testing,9.960000038146973,0,0,50.1,437.95001220703125,11.105400085449219,0.0,0.0,8,1,0,0,0,2,0,other
Foundation Level Extension – Agile Tester,9.960000038146973,0,0,58.4,74.42400360107422,11.105400085449219,0.0,0.0,8,1,0,0,0,6,0,other
Qualifications Board,9.960000038146973,0,0,61.7,430.75,11.105400085449219,35.994599914550776,0.0,8,1,0,0,0,2,0,other
"That said, each extension level exam focuses on the learning objectives defined in that extension",9.960000038146973,0,0,108.8,70.94400024414062,11.105400085449219,0.4945999145507898,35.994599914550776,8,0,0,0,0,15,0,other
"syllabus. The relevant learning objectives at K1, K2, and K3 levels are provided at the beginning of each",9.960000038146973,0,0,120.4,70.94398498535156,11.105400085449219,0.39459991455078125,0.4945999145507898,8,0,0,0,0,18,0,other
chapter within each particular extension syllabus.,9.960000038146973,0,0,131.9,70.94398498535156,11.105392456054688,13.994607543945307,0.39459991455078125,8,0,0,0,0,6,0,other
2.4 Entry Requirements,14.039999961853027,0,0,157.0,70.94400024414062,15.65460205078125,7.84539794921875,13.994607543945307,8,1,0,0,1,3,0,other
"To be able to participate in a Foundation Level Extension – Agile Tester exam, candidates must have",9.960000038146973,0,0,180.5,70.94400024414062,11.105392456054688,0.3946075439453125,7.84539794921875,8,0,0,0,0,17,0,other
obtained the ISTQB Foundation Level certificate.,9.960000038146973,0,0,192.0,70.94400024414062,11.105392456054688,13.994607543945307,0.3946075439453125,8,0,0,0,0,6,0,other
2.5 Structure and Course Duration,14.039999961853027,0,0,217.1,70.94400024414062,15.65460205078125,7.84539794921875,13.994607543945307,8,0,0,0,1,5,0,other
The Foundation Level Extension – Agile Tester syllabus has no shared or common elements with the,9.960000038146973,0,0,240.6,70.94400024414062,11.105392456054688,0.4946075439453068,7.84539794921875,8,0,0,0,0,16,0,other
Foundation Level syllabus.,9.960000038146973,0,0,252.2,70.94400024414062,11.10540771484375,11.794592285156284,0.4946075439453068,8,0,0,0,0,3,0,other
The syllabi must be taught in the following minimum number of days:,9.960000038146973,0,0,275.1,70.94400024414062,11.10540771484375,15.294592285156227,11.794592285156284,8,0,0,1,0,12,0,other
Syllabus Days,9.960000038146973,1,0,301.5,212.2100067138672,11.10540771484375,6.994592285156273,15.294592285156227,8,1,0,0,0,2,0,other
Baseline: Foundation 3,9.960000038146973,0,0,319.6,212.2100067138672,11.10540771484375,6.89459228515625,6.994592285156273,8,1,0,0,0,3,0,other
Extension: Agile Tester 2,9.960000038146973,0,0,337.6,212.2100067138672,11.10540771484375,18.39459228515625,6.89459228515625,8,1,0,0,0,4,0,other
The following figure shows the structure of the Agile Tester Extension and its relationship to the,9.960000038146973,0,0,367.1,70.94400024414062,11.10540771484375,0.39459228515625,18.39459228515625,8,0,0,0,0,16,0,other
Foundation Level.,9.960000038146973,0,0,378.6,70.94400024414062,11.10540771484375,328.9945922851563,0.39459228515625,8,1,0,0,0,2,0,other
"Version 2014 Page 8 of 12 May 31, 2014",9.960000038146973,0,0,718.7,76.58399963378906,11.39422607421875,6.805773925781182,328.9945922851563,8,0,0,0,0,9,0,other
© International Software Testing Qualifications Board,6.0,0,0,736.9,76.58399963378906,6.69000244140625,0.0,6.805773925781182,8,1,0,0,0,6,0,other
International,9.960000038146973,0,0,38.6,447.9100036621094,11.105400085449219,0.0,0.0,9,1,0,0,0,1,0,other
Overview,12.0,0,0,41.6,74.42400360107422,13.380001068115234,0.0,0.0,9,1,0,0,0,1,0,other
Software Testing,9.960000038146973,0,0,50.1,437.95001220703125,11.105400085449219,0.0,0.0,9,1,0,0,0,2,0,other
Foundation Level Extension – Agile Tester,9.960000038146973,0,0,58.4,74.42400360107422,11.105400085449219,0.0,0.0,9,1,0,0,0,6,0,other
Qualifications Board,9.960000038146973,0,0,61.7,430.75,11.105400085449219,61.19459991455078,0.0,9,1,0,0,0,2,0,other
2.6 Keeping It Current,14.039999961853027,0,0,134.0,70.94400024414062,15.65460205078125,7.745397949218756,61.19459991455078,9,1,0,0,1,4,0,other
The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,9.960000038146973,0,0,157.4,70.94400024414062,11.105392456054688,0.4946075439453068,7.745397949218756,9,0,0,0,0,16,0,other
"access to relevant and current information, the ISTQB working groups have created links on the",9.960000038146973,0,0,169.0,70.94400024414062,11.105392456054688,0.3946075439453125,0.4946075439453068,9,0,0,0,0,15,0,other
"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",9.960000038146973,0,0,180.5,70.94400024414062,11.105392456054688,0.3946075439453125,0.3946075439453125,9,0,0,0,0,14,0,other
in the industry. This information is not examinable under this syllabus.,9.960000038146973,0,0,192.0,70.94400024414062,11.105392456054688,515.5946075439454,0.3946075439453125,9,0,0,0,0,11,0,other
"Version 2014 Page 9 of 12 May 31, 2014",9.960000038146973,0,0,718.7,76.58135986328125,11.39422607421875,6.805773925781182,515.5946075439454,9,0,0,0,0,9,0,other
© International Software Testing Qualifications Board,6.0,0,0,736.9,76.58399963378906,6.69000244140625,0.0,6.805773925781182,9,1,0,0,0,6,0,other
International,9.960000038146973,0,0,38.6,447.9100036621094,11.105400085449219,0.0,0.0,10,1,0,0,0,1,0,other
Overview,12.0,0,0,41.6,74.42400360107422,13.380001068115234,0.0,0.0,10,1,0,0,0,1,0,other
Software Testing,9.960000038146973,0,0,50.1,437.95001220703125,11.105400085449219,0.0,0.0,10,1,0,0,0,2,0,other
Foundation Level Extension – Agile Tester,9.960000038146973,0,0,58.4,74.42400360107422,11.105400085449219,0.0,0.0,10,1,0,0,0,6,0,other
Qualifications Board,9.960000038146973,0,0,61.7,430.75,11.105400085449219,47.094599914550784,0.0,10,1,0,0,0,2,0,other
3. Overview of the Foundation Level Extension – Agile Tester,15.960000038146973,1,0,119.9,70.94400024414062,17.795394897460938,0.6046051025390682,47.094599914550784,10,0,0,0,1,10,0,other
Syllabus,15.960000038146973,1,0,138.3,106.93380737304688,17.795394897460938,31.90460510253905,0.6046051025390682,10,1,0,0,0,1,0,other
3.1 Business Outcomes,14.039999961853027,0,0,188.0,70.94400024414062,15.65460205078125,7.745397949218756,31.90460510253905,10,1,0,0,1,3,0,other
This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,9.960000038146973,0,0,211.4,70.94400024414062,11.105392456054688,0.4946075439453068,7.745397949218756,10,0,0,0,0,16,0,other
Extension – Agile Tester certification.,9.960000038146973,0,0,223.0,70.94400024414062,11.105392456054688,11.794607543945318,0.4946075439453068,10,0,0,0,0,5,0,other
An Agile Tester can…,9.960000038146973,0,0,245.9,70.93403625488281,11.10540771484375,11.994592285156273,11.794607543945318,10,0,0,0,0,4,0,other
AFM1 Collaborate in a cross-functional Agile team being familiar with principles and basic,9.960000038146973,0,0,269.0,107.77999877929688,11.10540771484375,0.39459228515625,11.994592285156273,10,0,0,0,0,13,0,other
practices of Agile software development.,9.960000038146973,0,0,280.5,145.33999633789062,11.10540771484375,11.89459228515625,0.39459228515625,10,0,0,0,0,5,0,other
AFM2 Adapt existing testing experience and knowledge to Agile values and principles.,9.960000038146973,0,0,303.5,107.77999877929688,11.10540771484375,13.89459228515625,11.89459228515625,10,0,0,0,0,12,0,other
AFM3 Support the Agile team in planning test-related activities.,9.960000038146973,0,0,328.5,107.77999877929688,11.10540771484375,13.994592285156273,13.89459228515625,10,0,0,0,0,9,0,other
AFM4 Apply relevant methods and techniques for testing in an Agile project.,9.960000038146973,0,0,353.6,107.77999877929688,11.10540771484375,13.89459228515625,13.994592285156273,10,0,0,0,0,12,0,other
AFM5 Assist the Agile team in test automation activities.,9.960000038146973,0,0,378.6,107.77999877929688,11.10540771484375,13.994592285156216,13.89459228515625,10,0,0,0,0,9,0,other
"AFM6 Assist business stakeholders in defining understandable and testable user stories,",9.960000038146973,0,0,403.7,107.77999877929688,11.10540771484375,0.2945922851562841,13.994592285156216,10,0,0,0,0,11,0,other
"scenarios, requirements and acceptance criteria as appropriate.",9.960000038146973,0,0,415.1,145.33999633789062,11.10540771484375,11.994592285156216,0.2945922851562841,10,0,0,0,0,7,0,other
AFM7 Work and share information with other team members using effective communication,9.960000038146973,0,0,438.2,107.77999877929688,11.10540771484375,0.39459228515625,11.994592285156216,10,0,0,0,0,12,0,other
styles and channels.,9.960000038146973,0,0,449.7,145.33999633789062,11.10540771484375,24.09459228515624,0.39459228515625,10,0,0,0,0,3,0,other
"In general, a Certified Tester Foundation Level – Agile Tester is expected to have acquired the necessary",9.960000038146973,0,0,484.9,70.94400024414062,11.10540771484375,0.39459228515625,24.09459228515624,10,0,0,0,0,17,0,other
skills to working effectively within an Agile team and environment.,9.960000038146973,0,0,496.4,70.9439697265625,11.10540771484375,25.494592285156273,0.39459228515625,10,0,0,0,0,10,0,other
3.2 Content,14.039999961853027,0,0,533.0,70.94400024414062,15.65460205078125,7.84539794921875,25.494592285156273,10,1,0,0,1,2,0,other
Chapter 1: Agile Software Development,9.960000038146973,0,0,556.5,70.94400024414062,11.10540771484375,0.19459228515620453,7.84539794921875,10,1,0,0,0,5,0,other
,9.960000038146973,0,0,567.8,88.94171905517578,12.16119384765625,0.0,0.19459228515620453,10,0,0,0,0,1,0,other
The tester should remember the basic concept of Agile software development based on the Agile,9.960000038146973,0,0,568.8,106.34184265136719,11.10540771484375,0.29459228515634095,0.0,10,0,0,0,0,15,0,other
Manifesto.,9.960000038146973,0,0,580.2,106.93944549560547,11.10540771484375,0.09459228515618179,0.29459228515634095,10,1,0,0,0,1,0,other
